"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0U890","2019-09-25 21:00:00","116.000","268.000","2.000","22.600","0.930","1008.000","","0.000","-99.000","-99.000","-99.000","25.100","","21.100",""
"C0G800","2019-09-25 21:00:00","15.000","28.000","6.000","24.400","0.710","1014.700","","0.000","-99.000","-99.000","-99.000","28.800","","21.600",""
"C0F850","2019-09-25 21:00:00","379.000","0.000","0.000","22.600","0.850","973.300","","0.000","-99.000","-99.000","-99.000","30.100","","19.300",""
"C0AH50","2019-09-25 21:00:00","275.000","77.000","4.100","22.500","0.900","987.300","","0.000","-99.000","-99.000","-99.000","25.600","","21.200",""
"C0Z160","2019-09-25 21:00:00","124.000","16.000","0.400","23.500","0.790","1006.600","","0.000","-99.000","-99.000","-99.000","25.900","","18.900",""
"C0R540","2019-09-25 21:00:00","17.000","111.000","1.300","27.300","0.730","1014.300","","0.000","-99.000","-99.000","-99.000","30.600","","23.800",""
"C0K480","2019-09-25 21:00:00","56.000","342.000","1.900","23.500","0.810","1010.100","","0.000","-99.000","-99.000","-99.000","29.800","","21.400",""
"C0H890","2019-09-25 21:00:00","440.000","249.000","1.100","23.900","0.800","966.600","","0.000","-99.000","-99.000","-99.000","29.900","","20.000",""
"C0S770","2019-09-25 21:00:00","375.000","24.000","0.500","22.200","0.850","976.300","","0.000","-99.000","-99.000","-99.000","24.600","","21.400",""
"C0X230","2019-09-25 21:00:00","29.000","337.000","2.000","24.400","0.750","1014.900","","0.000","-99.000","-99.000","-99.000","30.200","","21.500",""
"C0B010","2019-09-25 21:00:00","38.000","103.000","1.400","22.500","0.780","1012.900","","0.000","-99.000","-99.000","-99.000","26.200","","21.200",""
"C1R340","2019-09-25 21:00:00","230.000","-99.000","-99.000","-99.000","0.890","-99.000","","0.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0R490","2019-09-25 21:00:00","49.000","170.000","1.200","27.000","0.740","1010.600","","0.000","-99.000","-99.000","-99.000","31.400","","23.400",""
"C0V440","2019-09-25 21:00:00","27.000","0.000","0.000","26.500","0.650","1013.000","","0.000","-99.000","-99.000","-99.000","31.300","","23.100",""
"C0SA40","2019-09-25 21:00:00","200.000","325.000","0.800","23.100","0.800","996.700","","0.000","-99.000","-99.000","-99.000","27.200","","21.200",""
"C0Z280","2019-09-25 21:00:00","224.000","133.000","2.000","21.900","0.910","995.400","","0.000","-99.000","-99.000","-99.000","26.700","","20.500",""
"C0Z070","2019-09-25 21:00:00","247.000","0.000","0.000","22.100","0.880","991.400","","0.000","-99.000","-99.000","-99.000","26.700","","20.200",""
"C0T9N0","2019-09-25 21:00:00","261.000","348.000","0.800","22.600","0.830","989.900","","0.000","-99.000","-99.000","-99.000","26.300","","20.600",""
"C0K470","2019-09-25 21:00:00","97.000","113.000","0.800","22.300","0.990","1005.500","","0.000","-99.000","-99.000","-99.000","31.700","","21.000",""
"C0R720","2019-09-25 21:00:00","214.000","-99.000","-99.000","-99.000","-99.000","-99.000","","0.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0V650","2019-09-25 21:00:00","28.000","58.000","2.400","26.600","0.620","1015.200","","0.000","-99.000","-99.000","-99.000","29.700","","24.400",""
"C0H9C0","2019-09-25 21:00:00","3402.000","153.000","1.500","6.400","0.810","681.300","","0.000","-99.000","-99.000","-99.000","21.700","","5.900",""
"C0U780","2019-09-25 21:00:00","15.000","236.000","1.000","23.400","0.750","1018.700","","0.000","-99.000","-99.000","-99.000","25.800","","21.900",""
"C0E590","2019-09-25 21:00:00","40.000","51.000","0.800","22.900","0.740","1012.000","","0.000","-99.000","-99.000","-99.000","28.900","","20.800",""
"C0D540","2019-09-25 21:00:00","227.000","49.000","0.700","20.500","0.840","992.900","","0.000","-99.000","-99.000","-99.000","28.700","","20.000",""
"C0K420","2019-09-25 21:00:00","42.000","360.000","2.000","23.800","0.730","1011.900","","0.000","-99.000","-99.000","-99.000","30.100","","21.300",""
"C0Z180","2019-09-25 21:00:00","34.000","324.000","1.300","24.700","0.700","1015.900","","0.000","-99.000","-99.000","-99.000","26.400","","22.900",""
"C0AD10","2019-09-25 21:00:00","27.000","50.000","1.200","24.200","0.610","1015.400","","0.000","-99.000","-99.000","-99.000","28.400","","22.000",""
"C0M720","2019-09-25 21:00:00","225.000","108.000","0.400","23.000","0.870","991.200","","0.000","-99.000","-99.000","-99.000","29.700","","21.200",""
"C0V450","2019-09-25 21:00:00","51.000","220.000","0.600","26.700","0.780","1010.500","","0.000","-99.000","-99.000","-99.000","30.600","","23.000",""
"C0R280","2019-09-25 21:00:00","242.000","64.000","2.100","23.900","-99.000","990.300","","0.000","-99.000","-99.000","-99.000","26.000","","22.100",""
"C0E610","2019-09-25 21:00:00","850.000","0.000","0.000","19.700","0.830","924.000","","0.000","-99.000","-99.000","-99.000","25.300","","18.700",""
"C0V610","2019-09-25 21:00:00","22.000","49.000","2.300","27.300","0.700","1013.800","","0.000","-99.000","-99.000","-99.000","30.300","","24.400",""
"C0Z310","2019-09-25 21:00:00","59.000","343.000","0.800","23.000","0.880","1013.500","","0.000","-99.000","-99.000","-99.000","25.900","","22.300",""
"C0S700","2019-09-25 21:00:00","507.000","66.000","0.500","20.500","0.930","963.200","","0.500","-99.000","-99.000","-99.000","25.200","","19.300",""
"C0T9G0","2019-09-25 21:00:00","605.000","47.000","1.500","19.600","0.990","953.800","","0.000","-99.000","-99.000","-99.000","23.500","","19.000",""
"C0U520","2019-09-25 21:00:00","517.000","235.000","0.800","18.800","0.990","964.300","","0.000","-99.000","-99.000","-99.000","23.200","","17.900",""
"C0E750","2019-09-25 21:00:00","62.000","38.000","1.700","24.000","0.640","1009.000","","0.000","-99.000","-99.000","-99.000","29.300","","21.900",""
"C0G660","2019-09-25 21:00:00","27.000","355.000","2.500","24.400","0.710","1015.200","","0.000","-99.000","-99.000","-99.000","31.200","","21.700",""
"C0U720","2019-09-25 21:00:00","1260.000","22.000","2.000","15.800","0.990","893.400","","0.000","-99.000","-99.000","-99.000","17.900","","14.300",""
"C0R690","2019-09-25 21:00:00","248.000","47.000","1.800","23.600","-99.000","989.000","","0.000","-99.000","-99.000","-99.000","26.600","","22.200",""
"C0X150","2019-09-25 21:00:00","18.000","7.000","2.000","25.700","0.760","1016.000","","0.000","-99.000","-99.000","-99.000","31.900","","23.300",""
"C0Z050","2019-09-25 21:00:00","830.000","296.000","0.400","18.400","0.900","929.200","","0.500","-99.000","-99.000","-99.000","22.600","","16.900",""
"C0I490","2019-09-25 21:00:00","1601.000","76.000","2.100","16.300","0.990","846.800","","0.000","-99.000","-99.000","-99.000","24.600","","13.300",""
"C0I090","2019-09-25 21:00:00","910.000","204.000","0.700","19.500","0.940","917.300","","0.000","-99.000","-99.000","-99.000","25.000","","18.000",""
"C0X240","2019-09-25 21:00:00","394.000","159.000","0.600","21.200","0.960","973.200","","0.000","-99.000","-99.000","-99.000","28.800","","20.600",""
"C0S990","2019-09-25 21:00:00","409.000","10.000","4.100","21.900","0.900","972.900","","0.000","-99.000","-99.000","-99.000","24.300","","21.200",""
"C0E850","2019-09-25 21:00:00","104.000","35.000","0.700","22.300","0.760","1005.300","","0.000","-99.000","-99.000","-99.000","29.300","","20.100",""
"C0T9B0","2019-09-25 21:00:00","558.000","221.000","1.500","20.000","0.870","958.000","","0.500","-99.000","-99.000","-99.000","23.200","","19.700",""
"C0G650","2019-09-25 21:00:00","34.000","57.000","0.400","24.100","0.840","1012.500","","0.000","-99.000","-99.000","-99.000","31.600","","21.600",""
"C0K580","2019-09-25 21:00:00","26.000","359.000","1.600","24.300","0.750","1014.900","","0.000","-99.000","-99.000","-99.000","31.300","","21.300",""
"CM0100","2019-09-25 21:00:00","25.000","19.000","1.700","24.100","0.610","1015.000","","0.000","-99.000","-99.000","-99.000","28.500","","23.700",""
"C0AC70","2019-09-25 21:00:00","71.000","79.000","1.800","24.100","0.660","1010.900","","0.000","-99.000","-99.000","-99.000","27.600","","23.100",""
"CM0130","2019-09-25 21:00:00","11.000","2.000","3.700","25.900","0.700","1016.200","","0.000","-99.000","-99.000","-99.000","27.800","","24.000",""
"C0W110","2019-09-25 21:00:00","16.000","-99.000","-99.000","-99.000","-99.000","-99.000","","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0R670","2019-09-25 21:00:00","26.000","72.000","3.600","25.900","-99.000","1015.000","","0.000","-99.000","-99.000","-99.000","28.600","","25.200",""
"C0X120","2019-09-25 21:00:00","28.000","341.000","2.200","25.300","0.750","1014.500","","0.000","-99.000","-99.000","-99.000","31.100","","23.100",""
"C0R100","2019-09-25 21:00:00","1006.000","278.000","0.400","18.300","0.980","907.500","","0.000","-99.000","-99.000","-99.000","25.700","","16.700",""
"C0C700","2019-09-25 21:00:00","151.000","67.000","2.600","23.400","0.650","1001.700","","0.000","-99.000","-99.000","-99.000","27.600","","22.300",""
"C0W130","2019-09-25 21:00:00","18.000","28.000","6.400","25.200","0.740","1014.300","","0.000","12.700","20.000","","27.500","","24.700",""
"C0F9R0","2019-09-25 21:00:00","20.000","39.000","3.300","24.300","0.800","1015.300","","0.000","-99.000","-99.000","-99.000","28.200","","22.100",""
"C0V660","2019-09-25 21:00:00","25.000","37.000","1.700","26.800","0.690","1014.700","","0.000","-99.000","-99.000","-99.000","31.000","","24.200",""
"C0G780","2019-09-25 21:00:00","27.000","6.000","2.000","24.800","0.700","1013.400","","0.000","-99.000","-99.000","-99.000","30.000","","22.500",""
"C0C590","2019-09-25 21:00:00","72.000","48.000","1.500","22.800","0.690","1009.600","","0.000","-99.000","-99.000","-99.000","27.900","","21.800",""
"C0I520","2019-09-25 21:00:00","3860.000","-99.000","-99.000","6.100","0.410","646.500","","-99.000","-99.000","-99.000","-99.000","11.700","","5.300",""
"C0E530","2019-09-25 21:00:00","341.000","27.000","0.700","20.500","0.820","978.200","","0.000","-99.000","-99.000","-99.000","28.300","","18.600",""
"C0M790","2019-09-25 21:00:00","15.000","19.000","1.500","24.500","0.700","1013.900","","0.000","-99.000","-99.000","-99.000","31.900","","22.000",""
"C0R130","2019-09-25 21:00:00","1040.000","82.000","1.300","18.600","0.990","901.400","","0.000","-99.000","-99.000","-99.000","27.000","","16.800",""
"C0AH30","2019-09-25 21:00:00","755.000","90.000","2.300","19.000","0.970","935.000","","0.000","-99.000","-99.000","-99.000","20.600","","18.200",""
"C0X170","2019-09-25 21:00:00","50.000","44.000","1.000","25.600","0.760","1010.300","","0.000","-99.000","-99.000","-99.000","32.100","","23.100",""
"C0K291","2019-09-25 21:00:00","8.000","7.000","4.300","25.300","0.760","1016.200","","0.000","-99.000","-99.000","-99.000","29.500","","22.400",""
"C0D480","2019-09-25 21:00:00","223.000","0.000","0.000","21.500","0.790","991.400","","0.000","-99.000","-99.000","-99.000","28.600","","20.800",""
"C0F0C0","2019-09-25 21:00:00","983.000","0.000","0.000","19.800","0.990","908.600","","0.000","-99.000","-99.000","-99.000","26.900","","18.000",""
"C0U860","2019-09-25 21:00:00","5.000","289.000","0.400","24.100","0.690","1019.400","","0.000","-99.000","-99.000","-99.000","29.500","","20.700",""
"C0UA50","2019-09-25 21:00:00","808.000","312.000","0.800","17.100","0.990","930.100","","1.000","-99.000","-99.000","-99.000","21.000","","16.600",""
"C0T960","2019-09-25 21:00:00","120.000","0.000","0.100","22.500","0.990","1006.100","","0.000","-99.000","-99.000","-99.000","26.000","","20.900",""
"C0SA80","2019-09-25 21:00:00","136.000","0.000","0.200","23.000","0.930","1003.200","","0.000","-99.000","-99.000","-99.000","25.900","","21.200",""
"C0E780","2019-09-25 21:00:00","160.000","222.000","0.300","22.500","0.730","998.900","","0.000","-99.000","-99.000","-99.000","30.200","","20.400",""
"C0F9Q0","2019-09-25 21:00:00","149.000","242.000","1.200","22.100","0.870","999.000","","0.000","-99.000","-99.000","-99.000","29.900","","20.400",""
"C0F9X0","2019-09-25 21:00:00","166.000","15.000","3.000","23.100","0.750","998.400","","0.000","-99.000","-99.000","-99.000","28.600","","21.300",""
"C0S730","2019-09-25 21:00:00","110.000","43.000","9.100","24.800","0.730","1005.600","","0.000","16.300","54.000","","26.500","","23.500",""
"C0T790","2019-09-25 21:00:00","2830.000","287.000","0.800","8.600","0.980","732.200","","0.000","-99.000","-99.000","-99.000","17.400","","6.300",""
"C0M830","2019-09-25 21:00:00","540.000","0.000","0.000","21.300","0.990","957.800","","0.000","-99.000","-99.000","-99.000","28.600","","19.200",""
"C0V750","2019-09-25 21:00:00","50.000","53.000","1.300","27.000","0.730","1011.900","","0.000","-99.000","-99.000","-99.000","31.200","","24.200",""
"C0K530","2019-09-25 21:00:00","12.000","27.000","4.600","25.300","0.730","1015.500","","0.000","-99.000","-99.000","-99.000","27.800","","22.700",""
"C0G850","2019-09-25 21:00:00","62.000","338.000","1.700","26.000","0.740","1008.800","","0.000","-99.000","-99.000","-99.000","32.600","","23.300",""
"C0M780","2019-09-25 21:00:00","30.000","24.000","1.100","24.500","0.750","1013.800","","0.000","-99.000","-99.000","-99.000","32.200","","21.800",""
"C0V360","2019-09-25 21:00:00","94.000","0.000","0.000","22.600","0.910","1006.000","","0.000","-99.000","-99.000","-99.000","33.200","","20.500",""
"C0K510","2019-09-25 21:00:00","10.000","4.000","2.200","24.900","0.750","1015.000","","0.000","-99.000","-99.000","-99.000","30.700","","21.900",""
"C0D650","2019-09-25 21:00:00","97.000","48.000","3.500","23.500","0.670","1007.000","","0.000","-99.000","-99.000","-99.000","28.000","","22.500",""
"C0V630","2019-09-25 21:00:00","19.000","10.000","0.900","26.300","0.680","1016.700","","0.000","-99.000","-99.000","-99.000","29.100","","24.200",""
"C0U910","2019-09-25 21:00:00","17.000","285.000","1.000","23.300","0.770","1017.300","","0.000","-99.000","-99.000","-99.000","25.700","","22.400",""
"C0U600","2019-09-25 21:00:00","10.000","320.000","0.500","22.900","0.810","1018.400","","0.000","-99.000","-99.000","-99.000","27.300","","20.500",""
"C0G820","2019-09-25 21:00:00","29.000","0.000","0.200","24.700","0.750","1012.700","","0.000","-99.000","-99.000","-99.000","32.400","","21.500",""
"C0R590","2019-09-25 21:00:00","72.000","213.000","2.100","26.600","0.790","1008.200","","0.000","-99.000","-99.000","-99.000","31.200","","22.600",""
"C0A9E0","2019-09-25 21:00:00","26.000","79.000","1.300","24.700","0.630","1016.700","","0.000","-99.000","-99.000","-99.000","28.700","","23.200",""
"C0R480","2019-09-25 21:00:00","57.000","194.000","1.200","26.200","0.780","1010.100","","0.000","-99.000","-99.000","-99.000","32.000","","22.900",""
"C0X300","2019-09-25 21:00:00","70.000","0.000","0.000","22.900","0.930","1008.700","","0.000","-99.000","-99.000","-99.000","31.300","","21.200",""
"C0U970","2019-09-25 21:00:00","7.000","0.000","0.000","24.400","0.700","1020.000","","0.000","-99.000","-99.000","-99.000","28.300","","21.200",""
"C0M750","2019-09-25 21:00:00","10.000","14.000","3.500","25.200","0.740","1015.600","","0.000","-99.000","-99.000","-99.000","30.000","","22.700",""
"C0I110","2019-09-25 21:00:00","161.000","275.000","0.600","24.300","0.810","998.900","","0.000","-99.000","-99.000","-99.000","30.900","","21.800",""
"C0V370","2019-09-25 21:00:00","74.000","65.000","0.400","23.600","0.920","1008.800","","0.000","-99.000","-99.000","-99.000","31.600","","21.600",""
"C0C690","2019-09-25 21:00:00","242.000","90.000","1.900","22.300","0.640","991.000","","0.000","-99.000","-99.000","-99.000","26.300","","21.000",""
"C0A540","2019-09-25 21:00:00","401.000","0.000","0.000","19.900","0.830","972.700","","0.000","-99.000","-99.000","-99.000","23.700","","16.500",""
"C0H950","2019-09-25 21:00:00","192.000","0.000","0.000","22.200","0.990","995.800","","0.000","-99.000","-99.000","-99.000","31.900","","19.700",""
"C0O960","2019-09-25 21:00:00","112.000","12.000","0.600","24.000","0.820","1003.900","","0.000","-99.000","-99.000","-99.000","30.100","","21.700",""
"C0AH10","2019-09-25 21:00:00","30.000","102.000","2.900","25.000","0.650","1014.400","","0.000","-99.000","-99.000","-99.000","27.700","","23.200",""
"C0R680","2019-09-25 21:00:00","13.000","40.000","2.800","26.200","-99.000","1016.200","","0.500","-99.000","-99.000","-99.000","28.000","","24.300",""
"C0X210","2019-09-25 21:00:00","38.000","360.000","0.300","24.900","0.770","1010.800","","0.000","-99.000","-99.000","-99.000","32.100","","21.800",""
"C0D430","2019-09-25 21:00:00","87.000","0.000","0.000","22.500","0.780","1006.800","","0.000","-99.000","-99.000","-99.000","30.500","","20.100",""
"C0AD30","2019-09-25 21:00:00","20.000","71.000","1.400","25.200","0.610","1014.700","","0.000","-99.000","-99.000","-99.000","28.400","","23.800",""
"C0R240","2019-09-25 21:00:00","87.000","26.000","0.600","23.700","0.960","1006.300","","0.000","-99.000","-99.000","-99.000","31.800","","21.800",""
